weighted_rating,rate_user_num,latitude,longitude,review_count,price_level,HasTV,Caters,OutdoorSeating,WheelchairAccessible,BusinessParking,RestaurantsDelivery,GoodForKids,BikeParking,WiFi,Alcohol,RestaurantsTakeOut,BusinessAcceptsCreditCards,open_days,open_hours,num_rating,drink,food,inside,menu,outside,total,avg_review_useful,avg_review_funny,avg_review_cool,avg_stars,avg_review_count,avg_useful,avg_funny,avg_cool,avg_fans,avg_compliment_hot,avg_compliment_more,avg_compliment_profile,avg_compliment_cute,avg_compliment_list,avg_compliment_note,avg_compliment_plain,avg_compliment_cool,avg_compliment_funny,avg_compliment_writer,avg_compliment_photos,avg_total_compliment,PAYANN,PCHDAPR,PCHADVT,DENSITY_2021,POP_2021,Total:_Estimate_max,"    Less than $20,000_Estimate_max","    $20,000 to $39,999_Estimate_max","    $40,000 to $59,999_Estimate_max","    $60,000 to $99,999_Estimate_max","    $100,000 to $149,999_Estimate_max","    $150,000 to $199,999_Estimate_max","    $200,000 or more_Estimate_max",Total:_Estimate_min,"    Less than $20,000_Estimate_min","    $20,000 to $39,999_Estimate_min","    $40,000 to $59,999_Estimate_min","    $60,000 to $99,999_Estimate_min","    $100,000 to $149,999_Estimate_min","    $150,000 to $199,999_Estimate_min","    $200,000 or more_Estimate_min",less_100m,less_500m,less_1km,less_5km,less_10km,less_50km,class_0,class_1,class_2,class_3,class_4,class_5,class_6,class_7,class_8,class_9,class_10,class_11,class_12,class_13,class_14,class_15,class_16,class_17,class_18,class_19,class_20,class_21,class_22,class_23,class_24,class_25,class_26,class_27,class_28,class_29,class_30,class_31,class_32,class_33,class_34,class_35,class_36,class_37,class_38,class_39,class_40,class_41,class_42,class_43,class_44,class_45,class_46,class_47,class_48,class_49,class_50,class_51,class_52,class_53,class_54,class_55,class_56,class_57,class_58,class_59,class_60,class_61,class_62,class_63,class_64,class_65,class_66,class_67,class_68,class_69,class_70,class_71,class_72,class_73,class_74,class_75,class_76,class_77,class_78,v_0,v_1,v_2,v_3,v_4,v_5,v_6,v_7,v_8,v_9,v_10,v_11,v_12,v_13,v_14,v_15,v_16,v_17,v_18,v_19,v_20,v_21,v_22,v_23,v_24,v_25,v_26,v_27,v_28,v_29,v_30,v_31,v_32,v_33,v_34,v_35,v_36,v_37,v_38,v_39,v_40,v_41,v_42,v_43,v_44,v_45,v_46,v_47,v_48,v_49,v_50,v_51,v_52,v_53,v_54,v_55,v_56,v_57,v_58,v_59,v_60,v_61,v_62,v_63,v_64,v_65,v_66,v_67,v_68,v_69,v_70,v_71,v_72,v_73,v_74,v_75,v_76,v_77,v_78,v_79,v_80,v_81,v_82,v_83,v_84,v_85,v_86,v_87,v_88,v_89,v_90,v_91,v_92,v_93,v_94,v_95,v_96,v_97,v_98,v_99
4.683055556,83,39.9313999,-75.1497036,82,2,2,2,2,0,1,2,2,1,0,0,1,1,7,86,277,0,4,0,0,2,6,1.072289157,0.21686747,0.542168675,4.09373494,162.8313253,388.1807229,129.746988,228.5903614,13.48192771,13.87951807,2.56626506,0.975903614,0.469879518,0.385542169,12.08433735,19.60240964,20.39759036,20.39759036,9.469879518,4.445783133,104.6746988,1822884,6312,6105,289.7497855,12964056,5205086,719163,904889,819178,1215806,833259,368533,415162,5152090,690527,880297,794842,1181370,800327,349233,384590,0,8,43,599,801,2148,2,0,3,3,2,0,1,2,0,1,0,3,0,1,1,2,2,3,0,2,0,2,2,0,3,1,2,2,0,3,3,3,0,2,1,0,0,3,0,1,1,3,0,3,3,1,1,2,3,0,1,3,3,3,0,1,0,2,3,3,2,3,3,1,0,1,1,0,3,2,0,1,1,3,2,3,3,1,3,-0.9586,0.7911,0.7691,0.7801,0.9245,0.7653,0.8504,0.9991,0.4745,0.0199,-0.0771,-0.2872,0.0309,-0.1032,0.567,-0.7619,-0.9999,0.004,-0.9726,0.5759,0.6308,-0.0666,0.7198,0.5152,-0.5919,-0.3828,0.8025,-0.9551,0.6051,0.4165,0.8698,0.0092,-0.2236,-0.6847,0.026,0.6461,0.9321,-0.7558,0.1657,-0.5613,0.7513,0.238,0.5986,0.454,-0.8598,-0.2109,-0.3959,0.4171,0.4798,0.849,-0.3547,-0.2262,-0.7805,-0.9027,-0.8567,-0.6838,0.7448,-0.698,0.0401,-0.1458,-0.3264,-0.9215,-0.9573,0.5875,-0.0297,0.232,0.5145,-0.8927,-0.6743,0.7664,-0.734,-0.5096,0.181,0.8346,0.2764,-0.6059,-0.9056,-0.7936,-0.569,-0.0495,-0.5001,0.4887,-0.3856,0.0556,0.9112,0.5325,0.5267,0.1672,0.3684,0.0814,0.3194,0.7959,-0.3438,0.9068,-0.41,-0.9729,0.0981,-0.1337,0.9677,-0.2266
4.452764613,207,40.044301,-75.388243,195,1,0,0,0,0,1,0,1,1,0,0,1,1,7,84.25,426,0,0,2,0,0,2,1.1352657,0.352657005,0.70531401,3.882898551,136.1884058,567.4637681,247.4057971,389.4057971,25.97101449,51.48309179,4.661835749,5.06763285,5.526570048,3.367149758,29.16425121,92.29468599,72.38164251,72.38164251,16.42028986,18,370.7487923,1822884,6312,6105,289.7497855,12964056,5205086,719163,904889,819178,1215806,833259,368533,415162,5152090,690527,880297,794842,1181370,800327,349233,384590,1,6,8,36,146,2137,0,2,0,3,2,1,1,1,2,1,3,0,2,1,3,3,0,2,1,2,0,3,1,1,0,1,1,0,3,1,1,3,3,0,3,0,2,0,3,3,0,0,1,2,2,0,0,1,0,2,0,2,1,3,2,1,2,0,2,1,1,3,1,3,3,0,0,3,2,1,3,3,0,2,3,0,3,1,1,0.8608,-0.515,-0.5096,0.1767,0.9445,0.1998,-0.7353,-0.6669,0.9319,-0.3395,-0.3206,0.5232,-0.183,-0.2798,0.7741,0.5738,0.853,0.6971,-0.7361,0.4268,0.5542,0.8035,-0.106,0.3255,0.0953,0.8939,-0.296,-0.6298,0.745,-0.0551,0.9197,0.9375,-0.6282,0.7433,0.0151,0.5587,0.6856,0.6822,-0.6466,0.1903,-0.4814,0.5252,-0.3426,-0.1712,0.3377,-0.5218,0.2601,0.3724,0.0839,-0.5106,-0.4847,-0.092,0.8229,-0.102,-0.5218,0.3155,0.5962,0.1547,0.547,-0.569,0.741,-0.9878,-0.9913,0.5601,-0.2885,0.6894,0.3664,0.6857,0.0746,-0.1068,0.9346,0.7463,-0.504,-0.5674,0.3156,0.036,-0.3234,-0.6787,0.5669,-0.6722,0.4008,-0.0896,0.2257,-0.3086,-0.1159,-0.8219,0.1347,-0.3287,0.3053,0.6432,0.6471,-0.989,-0.1068,0.8445,-0.1844,0.0095,-0.0505,-0.9931,-0.2354,-0.2961
4.116666667,6,39.8492756,-75.4374315,6,1,1,0,2,0,1,1,1,1,0,0,1,1,7,168,78,0,0,0,0,0,0,0.5,0.5,0.833333333,3.868333333,453.1666667,982,270.8333333,611.3333333,27.83333333,10,2.333333333,0.5,0.166666667,0.166666667,16.16666667,21.5,20.83333333,20.83333333,8,21.5,122,1822884,6312,6105,289.7497855,12964056,5205086,719163,904889,819178,1215806,833259,368533,415162,5152090,690527,880297,794842,1181370,800327,349233,384590,0,0,0,14,68,1958,3,1,0,1,1,1,3,2,1,2,0,1,0,0,3,1,2,1,2,3,3,3,0,1,0,1,3,3,0,2,0,3,3,1,0,2,0,3,2,3,2,3,3,0,1,1,3,0,2,0,0,0,2,3,1,2,3,1,0,3,0,2,0,0,1,0,2,2,3,3,0,2,1,1,1,2,2,2,0,-0.5789,-0.0586,0.2478,-0.4881,0.4987,0.8632,-0.5445,-0.9959,-0.7848,-0.9311,0.2275,-0.8379,-0.8074,0.2386,0.4897,0.3867,0.6799,0.5627,0.7435,-0.83,-0.4286,-0.5269,0.3185,-0.0073,-0.5155,0.2242,-0.7308,0.4788,-0.4134,0.5251,-0.4581,-0.6452,0.3191,0.7898,-0.4544,0.201,-0.8586,-0.2357,0.0944,0.8762,0.6057,-0.7869,-0.9126,0.5948,-0.7198,-0.0826,0.9682,-0.2964,-0.6063,-0.6745,-0.0069,-0.3465,0.9416,-0.6872,0.809,-0.7339,-0.488,-0.5571,0.8871,-0.9019,0.3823,-0.9072,-0.3635,0.8776,-0.3057,0.5789,-0.1949,-0.8131,-0.8977,-0.6059,-0.1302,-0.0306,-0.4602,-0.5539,-0.9526,-0.8717,-0.2542,0.1436,0.1541,-0.2013,-0.6804,-0.6059,-0.7813,-0.8721,-0.0447,-0.4401,0.3366,-0.8157,-0.2732,0.751,-0.7325,-0.1237,-0.1057,-0.4823,-0.6559,0.1881,0.1966,-0.4625,0.2003,0.4503
4.301740812,259,39.9482948,-75.17281545,242,2,0,1,2,1,1,1,1,1,0,0,1,1,7,68.5,258,0,3,1,0,0,4,0.837837838,0.258687259,0.471042471,3.795019305,218.7451737,498.6138996,171.2007722,284.2355212,18.2046332,18.55598456,2.613899614,1.583011583,1.16988417,0.787644788,14.12741313,26.18532819,27.81853282,27.81853282,11,7.486486486,139.1467181,1822884,6312,6105,289.7497855,12964056,5205086,719163,904889,819178,1215806,833259,368533,415162,5152090,690527,880297,794842,1181370,800327,349233,384590,1,57,151,675,840,2173,1,3,2,1,0,3,3,3,0,1,3,0,0,0,0,1,3,0,0,3,0,1,0,2,0,2,0,1,1,2,2,0,2,0,1,2,0,0,3,2,3,1,2,1,3,2,1,1,1,2,2,2,1,3,2,3,0,1,2,2,1,0,2,2,0,2,3,1,1,3,3,3,0,0,3,0,1,3,1,0.2565,0.8389,0.4373,0.79,-0.8742,-0.2801,-0.0639,0.8617,0.9696,0.7527,0.9416,0.4038,0.7891,0.8867,-0.4108,0.7068,-0.2799,0.3733,-0.7955,-0.8712,-0.0923,0.9404,0.5404,0.6387,0.0434,-0.1011,-0.5287,-0.0881,-0.0604,-0.2238,0.0059,-0.1034,0.9145,0.2944,0.5011,-0.435,-0.5864,-0.6512,0.1395,0.7273,-0.5598,0.184,-0.2044,-0.4737,-0.5729,-0.3104,-0.2476,0.4586,0.3963,0.8527,-0.7184,0.5002,0.1271,0.2274,0.7154,-0.5618,0.1006,-0.0465,-0.7949,0.4718,0.3899,0.0354,0.398,-0.0573,-0.7254,0.5817,-0.3963,-0.9004,0.5892,-0.1436,0.0205,0.7962,-0.9211,0.0093,0.6303,-0.9661,0.3648,0.9755,-0.7083,-0.2913,-0.0895,0.0616,-0.243,-0.2723,-0.2058,-0.6891,-0.9642,-0.8318,0.2461,-0.0717,0.5412,-0.9,0.1008,-0.4871,0.464,0.3827,-0.8694,0.5293,-0.0773,-0.7633
4.827932961,45,28.0217289,-82.7890817,44,1,2,0,1,1,1,2,1,1,0,0,1,1,6,36,134,0,0,1,0,0,1,0.711111111,0.088888889,0.466666667,4.262888889,108.8222222,207.4222222,45.44444444,118.8222222,9.4,2.844444444,0.666666667,0.444444444,0.111111111,0,4.288888889,7.2,7.377777778,7.377777778,5.422222222,4.155555556,39.88888889,220625,724,760,405.9804182,21781128,8179696,1178595,1490922,1335143,1869297,1226903,529097,643953,8087696,1128931,1447062,1301207,1827117,1180663,504981,603521,0,0,1,29,123,1023,0,0,3,2,2,0,3,2,0,0,1,0,3,0,1,0,3,3,1,2,2,1,0,0,2,2,0,1,0,0,2,1,3,0,0,0,2,1,3,2,1,2,1,3,0,3,3,1,3,2,0,0,2,0,0,3,1,3,1,0,1,1,1,3,3,3,3,0,0,1,2,1,3,3,0,3,2,2,3,0.4431,-0.8345,-0.0893,-0.1497,-0.0211,0.1924,0.0719,0.4365,-0.7584,-0.4446,0.7826,-0.3271,-0.2957,0.062,0.5589,-0.211,-0.0883,0.9253,-0.1513,0.2225,-0.9606,-0.6067,-0.551,0.1791,-0.6917,0.0302,-0.4633,-0.3818,-0.7453,0.7439,0.2661,-0.9023,-0.2819,0.7801,0.1488,-0.4347,-0.3389,-0.4993,-0.7942,-0.6341,-0.8024,-0.7338,-0.127,0.9395,-0.9277,0.249,0.1696,-0.6679,-0.9972,0.5388,-0.8199,-0.6392,0.5131,-0.3482,0.4169,-0.7013,0.0031,0.8336,0.5739,-0.8763,0.9405,0.6992,-0.6243,0.0094,0.8861,-0.1578,-0.623,-0.7827,0.8809,-0.9248,-0.491,-0.073,-0.7048,0.6669,0.8737,0.2487,0.5224,-0.6902,0.9385,-0.7689,0.2476,0.7229,0.7129,0.5761,-0.5235,0.1663,0.651,0.0305,-0.6811,0.4783,-0.5565,-0.2446,-0.5112,-0.1959,-0.1737,-0.5533,0.087,0.554,0.7326,-0.1722
4.687931034,11,39.93520449,-75.15875179,11,1.39,2,2,2,0,0,2,2,2,0,0,2,2,0,0,47,0,0,0,0,0,0,0.909090909,0.272727273,0.545454545,3.932727273,273.1818182,432.5454545,91.81818182,201.4545455,20.45454545,8.818181818,2.090909091,1.545454545,0.272727273,0.090909091,15.72727273,18.72727273,22,22,11,6.909090909,109.1818182,1822884,6312,6105,289.7497855,12964056,5205086,719163,904889,819178,1215806,833259,368533,415162,5152090,690527,880297,794842,1181370,800327,349233,384590,2,25,79,648,814,2153,0,3,1,3,0,2,3,2,2,0,1,3,1,0,3,3,0,3,2,1,0,2,2,3,1,0,2,2,0,2,0,0,0,2,1,3,1,0,0,3,0,2,3,2,3,0,2,0,3,2,1,1,3,2,1,0,3,3,3,0,3,2,2,2,3,1,0,1,3,2,0,1,0,2,3,2,3,1,2,-0.9347,0.239,-0.5944,-0.2306,0.0811,0.2233,0.1683,0.9846,0.4874,0.8786,-0.4639,-0.0278,0.3638,-0.4613,-0.229,0.701,0.0079,0.1246,0.7837,-0.6376,-0.2423,-0.8221,-0.1311,-0.3958,0.3171,-0.7845,0.2129,-0.103,-0.3785,-0.4505,0.1432,-0.0528,0.0808,0.7061,-0.9065,0.6131,-0.1042,0.8601,0.7229,-0.2799,0.5642,-0.8093,0.2049,0.9686,-0.3639,0.8989,0.7249,0.6764,-0.1042,0.5117,-0.0374,0.8207,-0.379,-0.4153,-0.8075,0.2504,0.9567,0.0256,0.4476,-0.2094,0.8488,0.1781,-0.3744,-0.9132,0.9728,0.2028,-0.443,-0.5392,0.3246,-0.0845,-0.4227,0.7853,-0.9357,0.3023,-0.806,-0.1818,-0.2785,0.5931,0.8788,-0.3041,-0.3497,0.8443,0.1771,0.9609,-0.36,0.0095,-0.916,0.4462,-0.0711,-0.0846,-0.8002,-0.3281,0.8371,-0.2307,0.2014,-0.3233,-0.9357,-0.0834,-0.2337,0.3843
4.841304348,13,27.7882045,-82.6382101,13,1.39,1,2,1,1,0,0,2,1,0,0,1,1,5,42.5,33,0,0,0,0,0,0,0.230769231,0.153846154,0.153846154,4.220769231,69.84615385,85.46153846,10.61538462,41.07692308,2.769230769,0.923076923,0.461538462,0.076923077,0,0,0.846153846,1.769230769,1.384615385,1.384615385,1.461538462,3.230769231,11.53846154,220625,724,760,405.9804182,21781128,8179696,1178595,1490922,1335143,1869297,1226903,529097,643953,8087696,1128931,1447062,1301207,1827117,1180663,504981,603521,1,4,10,101,171,1014,2,2,0,1,3,1,3,2,1,1,3,2,2,0,3,0,1,1,0,0,3,0,0,3,3,1,0,2,3,0,1,2,3,2,3,0,2,1,2,0,3,0,3,3,2,3,0,1,2,3,0,0,3,0,2,2,0,2,0,3,3,3,3,2,0,1,2,1,1,0,3,2,0,2,2,0,1,1,0,0.6235,0.2874,0.2536,0.7369,0.5046,-0.5298,-0.184,-0.4881,-0.2773,0.5321,0.4398,0.7983,0.961,-0.1148,0.8807,-0.2,0.0671,0.6399,-0.8522,-0.4027,0.1224,-0.86,-0.1305,-0.3972,0.788,0.1422,0.867,0.1954,-0.1159,0.0585,0.9606,-0.3728,0.6182,0.8707,0.2485,-0.1946,0.8207,0.3939,0.8375,-0.1116,0.3233,-0.0647,0.7882,-0.0647,0.54,-0.0055,-0.4997,0.8827,0.3948,-0.5337,0.8307,-0.0181,0.7785,0.1147,-0.443,-0.772,-0.2328,-0.3387,0.4216,0.2213,-0.7933,0.9756,0.6906,0.6416,0.4662,0.3258,-0.0234,0.6741,0.7854,0.9741,-0.8705,-0.2118,-0.5393,-0.993,0.6194,-0.3627,-0.0737,-0.9774,0.3188,0.291,0.3577,-0.8567,0.3229,0.7471,0.0599,0.3084,-0.6034,-0.3417,0.0987,0.4571,0.2909,0.0192,0.5971,-0.2372,0.5825,0.6258,0.9512,-0.4699,0.52,0.8978
4.112555556,309,38.632341,-90.198396,296,2,1,1,1,0,1,1,1,1,1,1,1,1,7,54,591,1,4,6,0,1,12,1.262135922,0.352750809,0.718446602,3.807928803,217.8932039,1154.436893,552.0064725,878.5728155,28.47249191,46.63106796,4.961165049,3.546925566,1.763754045,0.944983819,37.67961165,117.4466019,80.98381877,80.98381877,32.99029126,26.38834951,434.3203883,205807,144,453,89.7235036,6168187,2493638,377408,480569,429563,579608,383434,143281,146193,2433278,351208,453521,409347,551132,359570,130713,131369,3,12,23,77,175,518,2,2,2,1,0,0,1,0,2,2,3,1,3,1,0,1,2,3,2,3,0,1,2,1,2,0,3,3,1,2,2,1,0,0,1,0,2,1,2,0,3,3,1,0,1,3,2,2,1,3,0,2,3,0,3,2,1,2,3,3,0,0,3,0,2,3,1,1,1,1,1,1,3,0,2,1,1,2,2,0.9448,-0.9262,0.1276,-0.7535,-0.2321,0.8596,0.1077,0.0439,-0.4027,0.7885,-0.7007,0.7771,0.9666,0.8404,0.8749,0.8894,0.1399,-0.8029,-0.9936,-0.7731,0.3951,0.9367,-0.2994,0.1094,-0.9777,0.4686,0.4364,-0.2752,-0.0134,0.1864,-0.8159,-0.6194,-0.0983,0.1107,-0.7304,-0.4734,0.0474,0.4972,-0.5991,0.0607,0.9085,0.7129,0.145,0.8791,0.8285,-0.8104,-0.0476,-0.121,0.1349,0.6959,-0.7533,-0.8769,0.0183,-0.7555,-0.552,-0.8012,-0.8696,-0.4557,0.5227,0.8787,-0.5048,-0.0358,0.7011,0.7793,0.4847,0.3185,0.4306,-0.6747,0.1045,0.5289,-0.8248,-0.5585,0.1702,0.1369,0.1905,-0.5441,-0.9566,-0.4312,-0.1026,0.5427,-0.847,0.7076,0.8572,-0.1723,0.3877,0.4215,0.0812,-0.3104,0.5915,-0.731,-0.5621,-0.8029,-0.2396,0.1374,0.1553,0.8993,0.4386,-0.8156,0.7114,0.4729
4.34421365,82,28.2986759,-82.7070186,78,2,0,1,1,1,1,1,1,1,0,0,1,1,7,90,255,0,2,0,0,0,2,1.402439024,0.097560976,0.43902439,3.752682927,93,269.7804878,96.25609756,167.7317073,6.914634146,6.951219512,1.085365854,0.56097561,0.329268293,0.902439024,8.841463415,29.15853659,14.29268293,14.29268293,5.963414634,5.975609756,88.35365854,220625,724,760,405.9804182,21781128,8179696,1178595,1490922,1335143,1869297,1226903,529097,643953,8087696,1128931,1447062,1301207,1827117,1180663,504981,603521,0,1,3,14,34,760,3,3,2,2,3,2,1,3,0,3,3,3,3,0,3,0,0,2,1,1,3,3,0,0,0,0,0,2,0,1,2,1,1,2,2,0,3,3,1,3,2,1,1,2,1,0,3,3,3,0,0,3,2,1,1,0,1,3,1,3,1,1,3,0,2,3,1,0,2,3,2,1,3,3,1,0,1,2,0,-0.549,-0.6454,0.1025,-0.5323,-0.5937,0.2233,0.2437,-0.9305,0.311,0.2174,0.2337,0.6673,0.4389,-0.6831,0.4366,0.0593,0.6164,0.4922,0.1462,-0.4892,0.5442,0.0707,0.9246,-0.6147,-0.0131,0.7879,0.242,-0.401,0.2548,-0.2269,0.6122,0.1175,-0.8288,-0.2234,0.6579,0.7544,0.1061,0.994,0.4179,0.8323,-0.7546,-0.7362,0.8202,-0.2639,-0.0933,-0.4208,0.0791,0.8087,-0.6453,-0.4656,0.2435,-0.4686,-0.8964,0.3605,0.7977,-0.2344,-0.9612,-0.0905,0.6962,0.2824,-0.1029,-0.5499,-0.7476,0.4317,-0.0835,0.6071,-0.3543,0.295,-0.4314,-0.7127,-0.4526,0.5704,0.1645,-0.3847,-0.3034,-0.6364,0.3321,0.4033,0.2393,0.4593,0.1531,0.012,-0.6573,-0.8738,0.3933,0.03,0.1869,-0.4115,-0.3743,0.8136,0.4355,-0.569,-0.8765,0.3948,-0.2645,-0.3758,0.7128,0.2934,-0.8514,-0.0993
4.794572368,59,30.003197,-90.164167,57,2,2,1,0,1,1,1,2,1,0,0,1,1,7,95,549,0,0,0,0,0,0,1.440677966,0.254237288,0.711864407,3.69779661,100.4745763,431.5423729,146.5423729,282.8305085,29.22033898,10.94915254,2.711864407,0.694915254,0.457627119,0.13559322,21.08474576,81.66101695,26.10169492,26.10169492,7.711864407,8.389830508,186,2627081,11173,13470,107.0103595,4624047,1782503,371106,358349,280570,362797,245540,108792,102813,1743235,342506,338513,263074,342361,225728,96312,87277,0,1,17,64,192,471,1,3,3,0,1,1,1,2,2,2,0,3,3,2,0,1,2,0,0,1,0,3,2,1,2,3,3,1,2,1,3,1,3,0,3,2,2,3,1,0,0,1,0,1,2,0,3,2,2,3,3,2,1,3,3,2,1,2,1,3,1,2,2,1,2,2,3,0,0,1,1,2,3,0,0,0,1,0,3,0.4019,0.8454,-0.5261,-0.2478,0.07,0.2648,0.6914,0.6717,0.4762,0.5537,-0.3641,-0.4744,-0.1538,0.6446,0.287,-0.0567,0.8002,0.3957,-0.8457,-0.7077,0.8648,0.7781,0.8152,0.2824,-0.3992,-0.2401,0.6333,0.8812,-0.1565,0.1672,0.2771,-0.3086,-0.5887,-0.5959,0.1649,0.0863,0.9192,0.9402,-0.9429,-0.3752,0.6259,0.2708,0.8057,-0.4716,0.4777,0.6702,-0.9032,0.3305,-0.1172,0.1847,-0.9616,0.0058,-0.1984,-0.0065,0.0295,-0.0119,-0.7366,0.072,-0.7907,0.7727,0.6027,0.4132,-0.4014,0.5488,0.5648,0.8245,-0.1286,0.4559,0.0501,0.9739,0.7402,-0.5262,-0.8575,-0.4066,0.6633,-0.376,-0.28,0.9368,0.9825,0.8091,-0.3549,0.6126,0.4026,-0.1199,0.5211,0.9535,0.772,-0.6302,-0.4475,0.8397,-0.7193,0.5091,0.1582,0.5785,0.8576,-0.7691,0.1492,-0.864,0.8016,-0.1486
4.787654321,30,27.9511965,-82.4467554,30,2,2,1,2,1,1,1,2,2,0,0,1,1,7,104,132,0,1,0,0,0,1,1.666666667,0.633333333,1.9,4.033666667,141.0333333,742.8333333,252.9666667,576.7,23.43333333,21.7,2.2,2,0.266666667,0.433333333,32.23333333,103.5,57.53333333,57.53333333,14.43333333,37.86666667,329.7,220625,724,760,405.9804182,21781128,8179696,1178595,1490922,1335143,1869297,1226903,529097,643953,8087696,1128931,1447062,1301207,1827117,1180663,504981,603521,3,7,15,120,254,1090,2,3,3,3,3,1,0,2,2,2,0,0,2,1,3,0,3,0,1,2,3,1,3,1,0,1,1,1,1,2,0,1,0,2,2,3,1,1,3,0,2,3,0,2,3,3,0,3,3,1,1,1,1,0,1,3,3,1,3,0,1,1,2,2,1,2,0,0,0,3,0,0,2,1,0,0,2,0,3,0.3556,0.3463,-0.5703,-0.2532,-0.2012,0.8356,-0.0036,-0.853,0.1615,-0.3046,0.3732,-0.3536,-0.56,0.1068,-0.3934,0.7086,-0.0445,-0.1405,-0.0166,-0.6004,-0.9578,-0.0369,-0.9962,0.2728,0.684,-0.7979,0.6488,-0.2926,-0.5652,0.1542,-0.782,0.7012,0.0573,0.5272,-0.7416,0.0333,0.7545,0.9284,-0.2705,0.3996,0.9462,-0.2315,0.935,-0.9871,0.1425,0.7656,-0.1537,0.3175,-0.3931,-0.8682,-0.1716,-0.915,0.6219,0.4279,-0.0385,0.6274,0.9648,-0.9009,0.7376,-0.879,-0.1945,-0.1506,-0.2359,0.5085,0.6186,0.5578,0.634,-0.6983,-0.475,0.5949,-0.571,0.6865,-0.6098,0.0574,0.1022,-0.4804,0.1833,-0.3545,0.0405,0.3277,-0.39,0.985,0.1281,-0.0824,0.2545,0.3448,0.6047,-0.6853,0.8178,0.7593,-0.8229,-0.7196,0.0017,0.467,0.2109,-0.3277,0.7691,0.1086,-0.8604,-0.6845
4.331653226,670,34.4151137,-119.6944966,659,2,1,0,1,0,1,2,1,1,0,0,1,1,7,63,322,0,7,3,0,1,11,0.698507463,0.307462687,0.452238806,4.009149254,139.5895522,413.638806,214.8462687,297.7776119,17.50597015,29.32985075,2.574626866,1.886567164,1.528358209,0.36119403,14.11791045,34.23731343,36.00149254,36.00149254,11.79552239,25.55074627,193.3850746,1433056,7866,4184,251.7543622,39237836,13171002,1498273,1721029,1645064,2781138,2327708,1326192,1993048,13099774,1445649,1686505,1612008,2735158,2281220,1294756,1923028,1,17,46,101,119,183,3,2,3,3,0,0,3,1,1,2,2,0,0,2,0,0,2,2,1,0,3,1,1,1,1,3,2,0,0,1,1,2,3,3,2,0,2,0,2,0,1,1,2,1,1,1,1,0,2,3,2,2,2,0,1,3,3,0,2,0,2,2,1,2,2,1,2,0,3,1,1,2,1,3,2,3,2,0,0,-0.3031,-0.2785,0.7284,0.3399,-0.2589,0.6048,0.0476,-0.065,0.4624,-0.3148,-0.5862,0.2835,-0.6354,-0.8123,-0.2744,0.4711,-0.2629,-0.3218,0.09,0.8551,0.2527,-0.1491,0.2003,0.0342,-0.8838,0.6646,-0.4018,-0.7476,0.1665,-0.6792,-0.1067,0.0129,0.1635,-0.1884,-0.7382,0.1657,0.2159,-0.5962,-0.6994,-0.8441,-0.42,-0.6562,0.4928,-0.2183,-0.9086,-0.0224,0.5529,-0.7817,0.774,-0.5539,-0.7332,-0.8121,0.9749,-0.2843,0.014,0.2283,-0.4924,0.1379,0.6371,0.9173,0.9107,0.4989,0.1434,0.2528,-0.3807,0.0415,0.8514,0.6148,0.5411,0.9923,-0.4306,0.72,-0.7472,-0.87,-0.4363,-0.9408,0.5725,0.6044,-0.0723,-0.2413,-0.3023,0.865,0.0471,-0.7198,-0.7919,0.157,0.1719,-0.9837,0.7259,0.3749,0.511,-0.4552,0.5381,0.8451,0.142,0.1514,-0.6067,0.958,-0.2387,0.2848
3.459887006,55,32.2878877,-110.9787557,53,1,1,2,1,0,0,1,1,1,0,0,1,1,7,168,2600,0,0,0,0,0,0,0.254545455,0.090909091,0.054545455,2.687090909,37.16363636,47.85454545,12.14545455,11.41818182,1.181818182,0.272727273,0.109090909,0.036363636,0.036363636,0,0.727272727,0.945454545,0.672727273,0.672727273,0.345454545,0.109090909,3.927272727,676418,6810,574,64.0221138,7276316,2793213,368930,478501,472903,676077,432574,197505,216069,2755041,343770,458117,455827,653201,412490,184293,197997,0,5,5,39,191,350,2,3,1,2,0,3,0,1,2,3,0,0,2,1,0,0,3,3,1,1,3,1,2,3,3,2,1,1,0,2,3,3,0,3,1,2,3,3,3,2,1,3,3,2,2,2,2,1,0,0,2,1,0,1,1,1,1,2,0,3,3,1,3,2,2,2,3,0,0,1,1,2,2,3,2,2,3,2,0,0.5092,0.9246,-0.6541,-0.3818,-0.7615,-0.5501,0.5171,-0.1821,-0.1898,0.81,-0.7827,-0.2884,0.3413,0.1425,-0.3688,-0.994,0.9589,0.0776,0.6311,-0.3241,0.9967,0.4759,-0.8976,0.2322,0.9216,-0.072,-0.0038,0.932,-0.6451,0.7292,0.7593,-0.7977,-0.0936,-0.4129,-0.462,-0.4693,0.9429,-0.376,-0.9982,-0.549,-0.0064,0.6495,-0.6163,0.26,0.0136,-0.7936,0.7556,0.5033,-0.9128,-0.7252,0.3482,-0.7159,-0.2264,-0.4255,0.6354,0.6655,-0.9934,0.1444,0.4333,0.4943,0.1801,-0.2538,-0.2592,-0.1587,-0.9952,0.4606,-0.2719,0.0766,-0.8877,0.8568,0.9293,0.395,-0.39,0.9432,0.8846,0.0253,0.464,-0.1894,0.5798,-0.062,-0.2194,-0.1948,0.9442,0.8836,-0.5523,0.1217,-0.8734,0.2867,-0.1881,-0.9875,-0.5915,0.9553,-0.1535,-0.9884,-0.3915,-0.0573,-0.748,0.1855,-0.8015,0.3675
